0.03125,3.00E-14
0.0625,3.00E-14
0.09375,3.00E-14
0.125,3.00E-14
0.15625,3.00E-14
0.1875,3.00E-14
0.21875,3.00E-14
0.25,3.00E-14
0.28125,3.00E-14
0.3125,3.00E-14
0.34375,3.00E-14
0.375,3.00E-14
0.40625,3.00E-14
0.4375,3.00E-14
0.46875,3.00E-14
0.5,3.00E-14
0.53125,3.00E-14
0.5625,3.00E-14
0.59375,3.00E-14
0.625,3.00E-14
0.65625,3.00E-14
0.6875,3.00E-14
0.71875,3.00E-14
0.75,3.00E-14
0.78125,3.00E-14
0.8125,3.00E-14
0.84375,3.00E-14
0.875,3.00E-14
0.90625,3.00E-14
0.9375,3.00E-14
0.96875,3.00E-14
1,3.00E-14
1.03125,3.00E-14
1.0625,3.00E-14
1.09375,3.00E-14
1.125,3.00E-14
1.15625,3.00E-14
1.1875,3.00E-14
1.21875,3.00E-14
1.25,3.00E-14
1.28125,3.00E-14
1.3125,3.00E-14
1.34375,3.00E-14
1.375,3.00E-14
1.40625,3.00E-14
1.4375,3.00E-14
1.46875,3.00E-14
1.5,3.00E-14
1.53125,3.00E-14
1.5625,3.00E-14
1.59375,3.00E-14
1.625,3.00E-14
1.65625,3.00E-14
1.6875,3.00E-14
1.71875,3.00E-14
1.75,3.00E-14
1.78125,3.00E-14
1.8125,3.00E-14
1.84375,3.00E-14
1.875,3.00E-14
1.90625,3.00E-14
1.9375,3.00E-14
1.96875,3.00E-14
2,3.00E-14
2.03125,3.00E-14
2.0625,3.00E-14
2.09375,3.00E-14
2.125,3.00E-14
2.15625,3.00E-14
2.1875,3.00E-14
2.21875,3.00E-14
2.25,3.00E-14
2.28125,3.00E-14
2.3125,3.00E-14
2.34375,3.00E-14
2.375,3.00E-14
2.40625,3.00E-14
2.4375,3.00E-14
2.46875,3.00E-14
2.5,3.00E-14
2.53125,3.00E-14
2.5625,3.00E-14
2.59375,3.00E-14
2.625,3.00E-14
2.65625,3.00E-14
2.6875,3.00E-14
2.71875,3.00E-14
2.75,3.00E-14
2.78125,3.00E-14
2.8125,3.00E-14
2.84375,3.00E-14
2.875,3.00E-14
2.90625,3.00E-14
2.9375,3.00E-14
2.96875,3.00E-14
3,3.00E-14
3.03125,3.00E-14
3.0625,3.00E-14
3.09375,3.00E-14
3.125,3.00E-14
3.15625,3.00E-14
3.1875,3.00E-14
3.21875,3.00E-14
3.25,3.00E-14
3.28125,3.00E-14
3.3125,3.00E-14
3.34375,3.00E-14
3.375,3.00E-14
3.40625,3.00E-14
3.4375,3.00E-14
3.46875,3.00E-14
3.5,3.00E-14
3.53125,3.00E-14
3.5625,3.00E-14
3.59375,3.00E-14
3.625,3.00E-14
3.65625,3.00E-14
3.6875,3.00E-14
3.71875,3.00E-14
3.75,3.00E-14
3.78125,3.00E-14
3.8125,3.00E-14
3.84375,3.00E-14
3.875,3.00E-14
3.90625,3.00E-14
3.9375,3.00E-14
3.96875,3.00E-14
4,3.00E-14
4.03125,3.00E-14
4.0625,3.00E-14
4.09375,3.00E-14
4.125,3.00E-14
4.15625,3.00E-14
4.1875,3.00E-14
4.21875,3.00E-14
4.25,3.00E-14
4.28125,3.00E-14
4.3125,3.00E-14
4.34375,3.00E-14
4.375,3.00E-14
4.40625,3.00E-14
4.4375,3.00E-14
4.46875,3.00E-14
4.5,3.00E-14
4.53125,3.00E-14
4.5625,3.00E-14
4.59375,3.00E-14
4.625,3.00E-14
4.65625,3.00E-14
4.6875,3.00E-14
4.71875,3.00E-14
4.75,3.00E-14
4.78125,3.00E-14
4.8125,3.00E-14
4.84375,3.00E-14
4.875,3.00E-14
4.90625,3.00E-14
4.9375,3.00E-14
4.96875,3.00E-14
5,3.00E-14
5.03125,3.00E-14
5.0625,3.00E-14
5.09375,3.00E-14
5.125,3.00E-14
5.15625,3.00E-14
5.1875,3.00E-14
5.21875,3.00E-14
5.25,3.00E-14
5.28125,3.00E-14
5.3125,3.00E-14
5.34375,3.00E-14
5.375,3.00E-14
5.40625,3.00E-14
5.4375,3.00E-14
5.46875,3.00E-14
5.5,3.00E-14
5.53125,3.00E-14
5.5625,3.00E-14
5.59375,3.00E-14
5.625,3.00E-14
5.65625,3.00E-14
5.6875,3.00E-14
5.71875,3.00E-14
5.75,3.00E-14
5.78125,3.00E-14
5.8125,3.00E-14
5.84375,3.00E-14
5.875,3.00E-14
5.90625,3.00E-14
5.9375,3.00E-14
5.96875,3.00E-14
6,3.00E-14
6.03125,3.00E-14
6.0625,3.00E-14
6.09375,3.00E-14
6.125,3.00E-14
6.15625,3.00E-14
6.1875,3.00E-14
6.21875,3.00E-14
6.25,3.00E-14
6.28125,3.00E-14
6.3125,3.00E-14
6.34375,3.00E-14
6.375,3.00E-14
6.40625,3.00E-14
6.4375,3.00E-14
6.46875,3.00E-14
6.5,3.00E-14
6.53125,3.00E-14
6.5625,3.00E-14
6.59375,3.00E-14
6.625,3.00E-14
6.65625,3.00E-14
6.6875,3.00E-14
6.71875,3.00E-14
6.75,3.00E-14
6.78125,3.00E-14
6.8125,3.00E-14
6.84375,3.00E-14
6.875,3.00E-14
6.90625,3.00E-14
6.9375,3.00E-14
6.96875,3.00E-14
7,3.00E-14
7.03125,3.00E-14
7.0625,3.00E-14
7.09375,3.00E-14
7.125,3.00E-14
7.15625,3.00E-14
7.1875,3.00E-14
7.21875,3.00E-14
7.25,3.00E-14
7.28125,3.00E-14
7.3125,3.00E-14
7.34375,3.00E-14
7.375,3.00E-14
7.40625,3.00E-14
7.4375,3.00E-14
7.46875,3.00E-14
7.5,3.00E-14
7.53125,3.00E-14
7.5625,3.00E-14
7.59375,3.00E-14
7.625,3.00E-14
7.65625,3.00E-14
7.6875,3.00E-14
7.71875,3.00E-14
7.75,3.00E-14
7.78125,3.00E-14
7.8125,3.00E-14
7.84375,3.00E-14
7.875,3.00E-14
7.90625,3.00E-14
7.9375,3.00E-14
7.96875,3.00E-14
8,3.00E-14
8.03125,3.00E-14
8.0625,3.00E-14
8.09375,3.00E-14
8.125,3.00E-14
8.15625,3.00E-14
8.1875,3.00E-14
8.21875,3.00E-14
8.25,3.00E-14
8.28125,3.00E-14
8.3125,3.00E-14
8.34375,3.00E-14
8.375,3.00E-14
8.40625,3.00E-14
8.4375,3.00E-14
8.46875,3.00E-14
8.5,3.00E-14
8.53125,3.00E-14
8.5625,3.00E-14
8.59375,3.00E-14
8.625,3.00E-14
8.65625,3.00E-14
8.6875,3.00E-14
8.71875,3.00E-14
8.75,3.00E-14
8.78125,3.00E-14
8.8125,3.00E-14
8.84375,3.00E-14
8.875,3.00E-14
8.90625,3.00E-14
8.9375,3.00E-14
8.96875,3.00E-14
9,3.00E-14
9.03125,3.00E-14
9.0625,3.00E-14
9.09375,3.00E-14
9.125,3.00E-14
9.15625,3.00E-14
9.1875,3.00E-14
9.21875,3.00E-14
9.25,3.00E-14
9.28125,3.00E-14
9.3125,3.00E-14
9.34375,3.00E-14
9.375,3.00E-14
9.40625,3.00E-14
9.4375,3.00E-14
9.46875,3.00E-14
9.5,3.00E-14
9.53125,3.00E-14
9.5625,3.00E-14
9.59375,3.00E-14
9.625,3.00E-14
9.65625,3.00E-14
9.6875,3.00E-14
9.71875,3.00E-14
9.75,3.00E-14
9.78125,3.00E-14
9.8125,3.00E-14
9.84375,3.00E-14
9.875,3.00E-14
9.90625,3.00E-14
9.9375,3.00E-14
9.96875,3.00E-14
10,3.00E-14
10.03125,3.00E-14
10.0625,3.00E-14
10.09375,3.00E-14
10.125,3.00E-14
10.15625,3.00E-14
10.1875,3.00E-14
10.21875,3.00E-14
10.25,3.00E-14
10.28125,3.00E-14
10.3125,3.00E-14
10.34375,3.00E-14
10.375,3.00E-14
10.40625,3.00E-14
10.4375,3.00E-14
10.46875,3.00E-14
10.5,3.00E-14
10.53125,3.00E-14
10.5625,3.00E-14
10.59375,3.00E-14
10.625,3.00E-14
10.65625,3.00E-14
10.6875,3.00E-14
10.71875,3.00E-14
10.75,3.00E-14
10.78125,3.00E-14
10.8125,3.00E-14
10.84375,3.00E-14
10.875,3.00E-14
10.90625,3.00E-14
10.9375,3.00E-14
10.96875,3.00E-14
11,3.00E-14
11.03125,3.00E-14
11.0625,3.00E-14
11.09375,3.00E-14
11.125,3.00E-14
11.15625,3.00E-14
11.1875,3.00E-14
11.21875,3.00E-14
11.25,3.00E-14
11.28125,3.00E-14
11.3125,3.00E-14
11.34375,3.00E-14
11.375,3.00E-14
11.40625,3.00E-14
11.4375,3.00E-14
11.46875,3.00E-14
11.5,3.00E-14
11.53125,3.00E-14
11.5625,3.00E-14
11.59375,3.00E-14
11.625,3.00E-14
11.65625,3.00E-14
11.6875,3.00E-14
11.71875,3.00E-14
11.75,3.00E-14
11.78125,3.00E-14
11.8125,3.00E-14
11.84375,3.00E-14
11.875,3.00E-14
11.90625,3.00E-14
11.9375,3.00E-14
11.96875,3.00E-14
12,3.00E-14
12.03125,3.00E-14
12.0625,3.00E-14
12.09375,3.00E-14
12.125,3.00E-14
12.15625,3.00E-14
12.1875,3.00E-14
12.21875,3.00E-14
12.25,3.00E-14
12.28125,3.00E-14
12.3125,3.00E-14
12.34375,3.00E-14
12.375,3.00E-14
12.40625,3.00E-14
12.4375,3.00E-14
12.46875,3.00E-14
12.5,3.00E-14
12.53125,3.00E-14
12.5625,3.00E-14
12.59375,3.00E-14
12.625,3.00E-14
12.65625,3.00E-14
12.6875,3.00E-14
12.71875,3.00E-14
12.75,3.00E-14
12.78125,3.00E-14
12.8125,3.00E-14
12.84375,3.00E-14
12.875,3.00E-14
12.90625,3.00E-14
12.9375,3.00E-14
12.96875,3.00E-14
13,3.00E-14
13.03125,3.00E-14
13.0625,3.00E-14
13.09375,3.00E-14
13.125,3.00E-14
13.15625,3.00E-14
13.1875,3.00E-14
13.21875,3.00E-14
13.25,3.00E-14
13.28125,3.00E-14
13.3125,3.00E-14
13.34375,3.00E-14
13.375,3.00E-14
13.40625,3.00E-14
13.4375,3.00E-14
13.46875,3.00E-14
13.5,3.00E-14
13.53125,3.00E-14
13.5625,3.00E-14
13.59375,3.00E-14
13.625,3.00E-14
13.65625,3.00E-14
13.6875,3.00E-14
13.71875,3.00E-14
13.75,3.00E-14
13.78125,3.00E-14
13.8125,3.00E-14
13.84375,3.00E-14
13.875,3.00E-14
13.90625,3.00E-14
13.9375,3.00E-14
13.96875,3.00E-14
14,3.00E-14
14.03125,3.00E-14
14.0625,3.00E-14
14.09375,3.00E-14
14.125,3.00E-14
14.15625,3.00E-14
14.1875,3.00E-14
14.21875,3.00E-14
14.25,3.00E-14
14.28125,3.00E-14
14.3125,3.00E-14
14.34375,3.00E-14
14.375,3.00E-14
14.40625,3.00E-14
14.4375,3.00E-14
14.46875,3.00E-14
14.5,3.00E-14
14.53125,3.00E-14
14.5625,3.00E-14
14.59375,3.00E-14
14.625,3.00E-14
14.65625,3.00E-14
14.6875,3.00E-14
14.71875,3.00E-14
14.75,3.00E-14
14.78125,3.00E-14
14.8125,3.00E-14
14.84375,3.00E-14
14.875,3.00E-14
14.90625,3.00E-14
14.9375,3.00E-14
14.96875,3.00E-14
15,3.00E-14
15.03125,3.00E-14
15.0625,3.00E-14
15.09375,3.00E-14
15.125,3.00E-14
15.15625,3.00E-14
15.1875,3.00E-14
15.21875,3.00E-14
15.25,3.00E-14
15.28125,3.00E-14
15.3125,3.00E-14
15.34375,3.00E-14
15.375,3.00E-14
15.40625,3.00E-14
15.4375,3.00E-14
15.46875,3.00E-14
15.5,3.00E-14
15.53125,3.00E-14
15.5625,3.00E-14
15.59375,3.00E-14
15.625,3.00E-14
15.65625,3.00E-14
15.6875,3.00E-14
15.71875,3.00E-14
15.75,3.00E-14
15.78125,3.00E-14
15.8125,3.00E-14
15.84375,3.00E-14
15.875,3.00E-14
15.90625,3.00E-14
15.9375,3.00E-14
15.96875,3.00E-14
16,3.00E-14
16.03125,3.00E-14
16.0625,3.00E-14
16.09375,3.00E-14
16.125,3.00E-14
16.15625,3.00E-14
16.1875,3.00E-14
16.21875,3.00E-14
16.25,3.00E-14
16.28125,3.00E-14
16.3125,3.00E-14
16.34375,3.00E-14
16.375,3.00E-14
