0.1,8.8499e-09
0.1007,8.8478e-09
0.1014,8.8456e-09
0.1021,8.8434e-09
0.1028,8.8411e-09
0.1035,8.8389e-09
0.1042,8.8366e-09
0.105,8.8342e-09
0.1057,8.8319e-09
0.1064,8.8295e-09
0.1072,8.8271e-09
0.1079,8.8247e-09
0.1087,8.8222e-09
0.1094,8.8197e-09
0.1102,8.8172e-09
0.1109,8.8146e-09
0.1117,8.812e-09
0.1125,8.8094e-09
0.1133,8.8067e-09
0.114,8.804e-09
0.1148,8.8013e-09
0.1156,8.7986e-09
0.1164,8.7958e-09
0.1172,8.793e-09
0.1181,8.7901e-09
0.1189,8.7872e-09
0.1197,8.7843e-09
0.1205,8.7813e-09
0.1214,8.7783e-09
0.1222,8.7753e-09
0.1231,8.7722e-09
0.1239,8.7691e-09
0.1248,8.7659e-09
0.1256,8.7626e-09
0.1265,8.7589e-09
0.1274,8.7548e-09
0.1283,8.7502e-09
0.1292,8.7452e-09
0.1301,8.7397e-09
0.131,8.7337e-09
0.1319,8.7273e-09
0.1328,8.7204e-09
0.1337,8.7131e-09
0.1346,8.7053e-09
0.1356,8.697e-09
0.1365,8.6882e-09
0.1374,8.6789e-09
0.1384,8.6691e-09
0.1394,8.6588e-09
0.1403,8.6481e-09
0.1413,8.6368e-09
0.1423,8.625e-09
0.1433,8.6127e-09
0.1443,8.5999e-09
0.1453,8.5865e-09
0.1463,8.5726e-09
0.1473,8.5582e-09
0.1483,8.5433e-09
0.1493,8.5278e-09
0.1504,8.5118e-09
0.1514,8.4952e-09
0.1525,8.4781e-09
0.1535,8.4605e-09
0.1546,8.4423e-09
0.1557,8.4235e-09
0.1567,8.4042e-09
0.1578,8.3843e-09
0.1589,8.3638e-09
0.16,8.3428e-09
0.1611,8.3212e-09
0.1623,8.299e-09
0.1634,8.2763e-09
0.1645,8.253e-09
0.1657,8.2291e-09
0.1668,8.2047e-09
0.168,8.1796e-09
0.1691,8.154e-09
0.1703,8.1278e-09
0.1715,8.1011e-09
0.1727,8.0737e-09
0.1739,8.0458e-09
0.1751,8.0173e-09
0.1763,7.9883e-09
0.1775,7.9586e-09
0.1788,7.9284e-09
0.18,7.8976e-09
0.1812,7.8663e-09
0.1825,7.8343e-09
0.1838,7.8019e-09
0.185,7.7688e-09
0.1863,7.7352e-09
0.1876,7.7011e-09
0.1889,7.6664e-09
0.1902,7.6311e-09
0.1916,7.5953e-09
0.1929,7.559e-09
0.1942,7.5222e-09
0.1956,7.4848e-09
0.1969,7.4469e-09
0.1983,7.4085e-09
0.1997,7.3696e-09
0.201,7.3302e-09
0.2024,7.2904e-09
0.2038,7.2501e-09
0.2053,7.2093e-09
0.2067,7.168e-09
0.2081,7.1263e-09
0.2096,7.0842e-09
0.211,7.0417e-09
0.2125,6.9988e-09
0.214,6.9555e-09
0.2154,6.9118e-09
0.2169,6.8678e-09
0.2184,6.8234e-09
0.22,6.7787e-09
0.2215,6.7337e-09
0.223,6.6884e-09
0.2246,6.6428e-09
0.2261,6.597e-09
0.2277,6.551e-09
0.2293,6.5047e-09
0.2309,6.4583e-09
0.2325,6.4117e-09
0.2341,6.365e-09
0.2357,6.3182e-09
0.2373,6.2713e-09
0.239,6.2243e-09
0.2406,6.1774e-09
0.2423,6.1304e-09
0.244,6.0835e-09
0.2457,6.0367e-09
0.2474,5.99e-09
0.2491,5.9434e-09
0.2508,5.8968e-09
0.2526,5.8489e-09
0.2543,5.7995e-09
0.2561,5.7485e-09
0.2579,5.6961e-09
0.2597,5.6422e-09
0.2615,5.5868e-09
0.2633,5.53e-09
0.2651,5.4717e-09
0.2669,5.4121e-09
0.2688,5.3511e-09
0.2707,5.2887e-09
0.2725,5.225e-09
0.2744,5.1601e-09
0.2763,5.0938e-09
0.2783,5.0264e-09
0.2802,4.9577e-09
0.2821,4.8879e-09
0.2841,4.817e-09
0.2861,4.745e-09
0.288,4.672e-09
0.29,4.5979e-09
0.2921,4.523e-09
0.2941,4.4471e-09
0.2961,4.3704e-09
0.2982,4.2929e-09
0.3002,4.2147e-09
0.3023,4.1359e-09
0.3044,4.0564e-09
0.3065,3.9764e-09
0.3087,3.8959e-09
0.3108,3.815e-09
0.313,3.7338e-09
0.3151,3.6524e-09
0.3173,3.5708e-09
0.3195,3.4891e-09
0.3217,3.4074e-09
0.324,3.3258e-09
0.3262,3.2445e-09
0.3285,3.1634e-09
0.3308,3.0827e-09
0.3331,3.0025e-09
0.3354,2.9229e-09
0.3377,2.8441e-09
0.34,2.7661e-09
0.3424,2.6891e-09
0.3448,2.6131e-09
0.3472,2.5384e-09
0.3496,2.4651e-09
0.352,2.3933e-09
0.3544,2.3232e-09
0.3569,2.2549e-09
0.3594,2.1885e-09
0.3619,2.1243e-09
0.3644,2.0624e-09
0.3669,2.003e-09
0.3695,1.9462e-09
0.372,1.8923e-09
0.3746,1.8414e-09
0.3772,1.7925e-09
0.3798,1.7432e-09
0.3825,1.6936e-09
0.3851,1.6437e-09
0.3878,1.5936e-09
0.3905,1.5433e-09
0.3932,1.4928e-09
0.3959,1.4423e-09
0.3987,1.3917e-09
0.4014,1.3411e-09
0.4042,1.2905e-09
0.407,1.2401e-09
0.4098,1.1899e-09
0.4127,1.1399e-09
0.4155,1.0902e-09
0.4184,1.0409e-09
0.4213,9.9209e-10
0.4243,9.4376e-10
0.4272,8.9601e-10
0.4302,8.4895e-10
0.4331,8.0263e-10
0.4362,7.5716e-10
0.4392,7.126e-10
0.4422,6.6907e-10
0.4453,6.2663e-10
0.4484,5.8541e-10
0.4515,5.4548e-10
0.4546,5.0697e-10
0.4578,4.6997e-10
0.461,4.3459e-10
0.4642,4.0095e-10
0.4674,3.6916e-10
0.4706,3.3936e-10
0.4739,3.1166e-10
0.4772,2.8619e-10
0.4805,2.6309e-10
0.4838,2.425e-10
0.4872,2.2456e-10
0.4906,2.0942e-10
0.494,1.9722e-10
0.4974,1.8814e-10
0.5008,1.8223e-10
0.5043,1.7734e-10
0.5078,1.7253e-10
0.5113,1.6782e-10
0.5149,1.6319e-10
0.5185,1.5867e-10
0.5221,1.5424e-10
0.5257,1.4992e-10
0.5293,1.457e-10
0.533,1.416e-10
